2628101;Musée International de la Chaussure;RHONE-ALPES;ROMANS;2009;DRÔME;01/02/2003;18914;13409;32323;;
7422501;Notre histoire, Musée de Rumilly;RHONE-ALPES;RUMILLY;2009;HAUTE-SAVOIE;01/02/2003;;;;F;
7428001;Musée des Vallées de Thônes;RHONE-ALPES;THONES;2009;HAUTE-SAVOIE;01/02/2003;1034;809;1843;;
3818508;Musée de la Résistance de la Déportation de l'Isère;RHONE-ALPES;GRENOBLE;2009;ISERE;01/02/2003;0;22325;22325;;
3818505;Musée de Grenoble;RHONE-ALPES;GRENOBLE;2009;ISERE;06/01/2002;58232;102288;160520;;
3856301;Musée Lucien Mainssieux;RHONE-ALPES;VOIRON;2009;ISERE;28/07/2004;0;5396;5396;;
4200301;Musée Alice Taverne;RHONE-ALPES;AMBIERLE;2009;LOIRE;01/02/2003;3830;895;4725;;
4205203;Musée Hospitalier;RHONE-ALPES;CHARLIEU;2009;LOIRE;01/02/2003;3037;1315;4352;;
4210601;Musée Historial;RHONE-ALPES;GREZOLLES;2009;LOIRE;01/02/2003;;;;F;
4221803;Musée Folklorique du Vieux Saint-Etienne;RHONE-ALPES;SAINT-ETIENNE;2009;LOIRE;01/02/2003;561;1327;1888;;
4223001;Musée Municipal;RHONE-ALPES;SAINT-GERMAIN-LAVAL;2009;LOIRE;01/02/2003;;;;F;
6901801;Musée Folklorique et Traditions Populaires Marius Audin;RHONE-ALPES;BEAUJEU;2009;RHÔNE;01/02/2003;1967;759;2726;;
6938201;Musée des Hospices Civils de Lyon;RHONE-ALPES;LYON;2009;RHÔNE;01/02/2003;6136;4057;10193;;
6938102;Musée des Beaux-Arts;RHONE-ALPES;LYON;2009;RHÔNE;06/01/2002;115531;179079;294610;;
6924801;Ecomusée du Haut Beaujolais;RHONE-ALPES;THIZY-LES-BOURGS;2009;RHÔNE;10/05/2005;160;373;533;;
7318101;Musée de l'Académie de La Val d'Isère;RHONE-ALPES;MOÛTIERS;2009;SAVOIE;01/02/2003;262;362;624;;
6743701;Musée du Château des Rohan;ALSACE;SAVERNE;2010;BAS-RHIN;01/02/2003;5373;4039;9412;;
6748209;Musée d'Art Moderne et Contemporain de Strasbourg;ALSACE;STRASBOURG;2010;BAS-RHIN;01/02/2003;32223;99471;131694;;
6748206;Musée de l'Œuvre Notre-Dame;ALSACE;STRASBOURG;2010;BAS-RHIN;01/02/2003;10493;25531;36024;;
6748204;Musée des Arts Décoratifs;ALSACE;STRASBOURG;2010;BAS-RHIN;01/02/2003;8783;36528;45311;;
6748208;Musée Alsacien;ALSACE;STRASBOURG;2010;BAS-RHIN;01/02/2003;24133;34452;58585;;
6751301;Musée J.F. Oberlin;ALSACE;WALDERSBACH;2010;BAS-RHIN;01/02/2003;18863;7603;26466;;
6806602;Musée d'Histoire Naturelle et d'Ethnographie de Colmar;ALSACE;COLMAR;2010;HAUT-RHIN;01/02/2003;7353;4635;11988;;
6816201;Musée d'Histoire Local;ALSACE;KAYSERSBERG;2010;HAUT-RHIN;01/02/2003;347;780;1127;;
6822408;Musée Historique;ALSACE;MULHOUSE;2010;HAUT-RHIN;01/02/2003;0;34312;34312;;
6822403;Musée National de l'Automobile - Collection Schlumpf;ALSACE;MULHOUSE;2010;HAUT-RHIN;01/02/2003;170707;27535;198242;;
6822406;Musée du Sapeur Pompier d'Alsace;ALSACE;MULHOUSE;2010;HAUT-RHIN;01/02/2003;;;;F;
6823101;Musée Vauban;ALSACE;NEUF-BRISACH;2010;HAUT-RHIN;01/02/2003;6819;0;6819;;
6824801;Maison du Sundgau - Musée Paysan;ALSACE;OLTINGUE;2010;HAUT-RHIN;01/02/2003;1608;241;1849;;
6833401;Musée des Amis de Thann;ALSACE;THANN;2010;HAUT-RHIN;01/02/2003;635;1036;1671;;
2406401;Musée Fernand Desmoulin;AQUITAINE;BRANTOME;2010;DORDOGNE;01/02/2003;17428;888;18316;;
2452001;Musée-Aquarium;AQUITAINE;CREYSSE;2010;DORDOGNE;01/02/2003;;;;F;
2415201;Musée Paul Reclus;AQUITAINE;DOMME;2010;DORDOGNE;01/02/2003;324;11694;12018;;
2417204;Musée National de la Préhistoire;AQUITAINE;LES EYZIES-DE-TAYAC;2010;DORDOGNE;06/01/2002;52245;40392;92637;;
2429901;Musée des Arts et Traditions Populaires du Périgord;AQUITAINE;MUSSIDAN;2010;DORDOGNE;01/02/2003;1130;875;2005;;
2431101;Musée Départemental de la Poupée et du Jouet;AQUITAINE;NONTRON;2010;DORDOGNE;01/02/2003;;;;F;
2432203;Musée Gallo-Romain de Vesunna;AQUITAINE;PERIGUEUX;2010;DORDOGNE;23/10/2009;18005;10770;28775;;
2437901;Musée du Site Médiéval;AQUITAINE;SAINT-AVIT-SENIEUR;2010;DORDOGNE;01/02/2003;0;5000;5000;;
3335201;Musée Municipal;AQUITAINE;LA REOLE;2010;GIRONDE;01/02/2003;;;;F;
3324302;Musée Historique ou du Vieux Libourne (Robin);AQUITAINE;LIBOURNE;2010;GIRONDE;01/02/2003;;;;F;
3354701;Musée Municipal;AQUITAINE;VILLANDRAUT;2010;GIRONDE;01/02/2003;;;;F;
4028201;Musée d'Art et d'Histoire du Cap de Gascogne;AQUITAINE;SAINT-SEVER;2010;LANDES;01/02/2003;0;1800;1800;;
6424901;Musée Municipal de Guéthary;AQUITAINE;GUETHARY;2010;PYRÉNÉES ATLANTIQUES;01/02/2003;702;1445;2147;;
6444502;Musée Bernadotte;AQUITAINE;PAU;2010;PYRÉNÉES ATLANTIQUES;01/02/2003;6141;0;6141;;
0319501;Musée Rieckotter;AUVERGNE;NERIS-LES-BAINS;2010;ALLIER;01/02/2003;418;434;852;;
0331002;Musée des Arts D'Afrique et D'Asie;AUVERGNE;VICHY;2010;ALLIER;01/02/2003;2283;1859;4142;;
1501402;Musée d'Art et d'Archéologie;AUVERGNE;AURILLAC;2010;CANTAL;01/02/2003;1874;14821;16695;;
6311305;Musée d'Art Roger-Quillot;AUVERGNE;CLERMONT-FERRAND;2010;PUY DE DÔME;01/02/2003;6480;23296;29776;;
6311303;Muséum d'Histoire Naturelle Henri-Lecoq;AUVERGNE;CLERMONT-FERRAND;2010;PUY DE DÔME;06/01/2002;3979;21915;25894;;
6324701;Musée des Peintres de l'Ecole de Murols;AUVERGNE;MUROL;2010;PUY DE DÔME;01/02/2003;3847;372;4219;;
6330003;Musée Régional d'Auvergne;AUVERGNE;RIOM;2010;PUY DE DÔME;01/02/2003;771;2142;2913;;
2105402;Musée des Beaux-Arts;BOURGOGNE;BEAUNE;2010;CÔTE D’OR;01/02/2003;3980;1404;5384;;
2123106;Musée de la Vie Bourguignonne, Perrin de Puycousin;BOURGOGNE;DIJON;2010;CÔTE D’OR;01/02/2003;0;36278;36278;;
2123102;Musée Archéologique;BOURGOGNE;DIJON;2010;CÔTE D’OR;01/02/2003;0;20312;20312;;
2160301;Musée Municipal;BOURGOGNE;SEMUR-EN-AUXOIS;2010;CÔTE D’OR;01/02/2003;1026;4190;5216;;
5807901;Musée d'Art et d'Histoire Romain Rolland;BOURGOGNE;CLAMECY;2010;NIÈVRE;01/02/2003;1990;2720;4710;;
5805901;Musée Municipal;BOURGOGNE;LA CHARITE-SUR-LOIRE;2010;NIÈVRE;01/02/2003;1240;600;1840;;
7104701;Musée Saint-Nazaire;BOURGOGNE;BOURBON-LANCY;2010;SAONE ET LOIRE;01/02/2003;146;2409;2555;;
7110601;Musée René Davoine;BOURGOGNE;CHAROLLES;2010;SAONE ET LOIRE;01/02/2003;;;;F;
7115301;Ecomusée de la Communauté Le Creusot-Monceau-Les-Mines;BOURGOGNE;LE CREUSOT;2010;SAONE ET LOIRE;01/02/2003;11764;3703;15467;;
7134202;Musée Municipal;BOURGOGNE;PARAY-LE-MONIAL;2010;SAONE ET LOIRE;01/02/2003;;;;F;
7152601;Musée Départemental de Préhistoire de Solutré;BOURGOGNE;SOLUTRE-POUILLY;2010;SAONE ET LOIRE;01/02/2003;15363;11515;26878;;
8934401;Musée de l'Aventure du Son;BOURGOGNE;SAINT-FARGEAU;2010;YONNE;18/04/2008;4589;234;4823;;
8936801;Musée Colette;BOURGOGNE;SAINT-SAUVEUR-EN-PUISAYE;2010;YONNE;01/02/2003;8180;1373;9553;;
8947201;Musée d'Art et d'Histoire du Puisaye;BOURGOGNE;VILLIERS-SAINT-BENOIT;2010;YONNE;01/02/2003;954;1456;2410;;
2901901;Musée des Beaux-Arts de Brest;BRETAGNE;BREST;2010;FINISTERE;01/02/2003;3615;18767;22382;;
2915101;Musée de Morlaix;BRETAGNE;MORLAIX;2010;FINISTERE;01/02/2003;8091;11701;19792;;
3518801;Ecomusée du Pays de Montfort;BRETAGNE;MONTFORT-SUR-MEU;2010;ILE ET VILAINE;01/02/2003;3551;1451;5002;;
3519401;Musée de la Faucillonnaie;BRETAGNE;MONTREUIL-SOUS-PEROUSE;2010;ILE ET VILAINE;01/02/2003;15;181;196;;
5609001;Ecomusée Industriel des Forges;BRETAGNE;INZINZAC-LOCHRIST;2010;MORBIHAN;01/02/2003;2730;2270;5000;;
5618101;Musée National de la Marine;BRETAGNE;PORT-LOUIS;2010;MORBIHAN;01/02/2003;35827;25472;61299;;
5624001;Musée du Château de Suscinio;BRETAGNE;SARZEAU;2010;MORBIHAN;01/02/2003;;;;R;
5626002;Musée d'Histoire et d'Archéologie de Vannes;BRETAGNE;VANNES;2010;MORBIHAN;01/02/2003;2673;3154;5827;;
1803303;Musée du Berry;CENTRE;BOURGES;2010;CHER;01/02/2003;0;14612;14612;;
2805101;Musée Bonnevallais;CENTRE;BONNEVAL;2010;EURE ET LOIR;01/02/2003;;;;F;
2808503;Musée des Beaux-Arts;CENTRE;CHARTRES;2010;EURE ET LOIR;01/02/2003;4367;6858;11225;;
2808502;Muséum des Sciences Naturelles et de Préhistoire;CENTRE;CHARTRES;2010;EURE ET LOIR;01/02/2003;3030;16404;19434;;
2808504;Conservatoire du Machinisme et des Pratiques Agricoles;CENTRE;CHARTRES-MAINVILLIERS;2010;EURE ET LOIR;01/02/2003;6104;43271;49375;;
2808801;Musée des Beaux-Arts et d'Histoire Naturelle;CENTRE;CHATEAUDUN;2010;EURE ET LOIR;01/02/2003;3757;4537;8294;;
2828001;Musée de l'Histoire du Perche;CENTRE;NOGENT-LE-ROTROU;2010;EURE ET LOIR;01/02/2003;9737;8045;17782;;
2836301;Musée Farcot;CENTRE;SAINVILLE;2010;EURE ET LOIR;01/02/2003;;;;F;
3600601;Musée de la Chemiserie et de l'Elégance Masculine;CENTRE;ARGENTON-SUR-CREUSE;2010;INDRE;01/02/2003;3721;3584;7305;;
3604601;Musée George Sand et de la Vallée Noire;CENTRE;LA CHATRE;2010;INDRE;01/02/2003;2942;1201;4143;;
3620001;Musée Archéologique d'Argentomagus;CENTRE;SAINT-MARCEL;2010;INDRE;01/02/2003;7903;5097;13000;;
3719601;Musée de l'Hôtel de Ville;CENTRE;RICHELIEU;2010;INDRE ET LOIRE;01/02/2003;454;113;567;;
3722601;Musée Municipal;CENTRE;SAINTE-MAURE-DE-TOURAINE;2010;INDRE ET LOIRE;01/02/2003;174;41;215;;
3726101;Muséum d'Histoire Naturelle;CENTRE;TOURS;2010;INDRE ET LOIRE;01/02/2003;9900;15484;25384;;
4126901;Musée de Vendôme;CENTRE;VENDOME;2010;LOIR ET CHER;01/02/2003;1372;7764;9136;;
4508201;Musée de la Marine de Loire;CENTRE;CHATEAUNEUF-SUR-LOIRE;2010;LOIRET;01/02/2003;8502;5623;14125;;
4515501;Château-Musée de Gien;CENTRE;GIEN;2010;LOIRET;01/02/2003;15842;3042;18884;;
4520801;Musée du Gatinais;CENTRE;MONTARGIS;2010;LOIRET;27/12/2002;0;97;97;;
0805301;Musée de la Maison de la Dernière Cartouche;CHAMPAGNE-ARDENNES;BAZEILLES;2010;ARDENNES;01/02/2003;1598;746;2344;;
0810501;Musée Arthur Rimbaud;CHAMPAGNE-ARDENNES;CHARLEVILLE-MEZIERES;2010;ARDENNES;01/02/2003;10253;9107;19360;;
1026101;Musée de la Résistance;CHAMPAGNE-ARDENNES;MUSSY-SUR-SEINE;2010;AUBE;01/02/2003;109;40;149;;
1038702;Musée Vauluisant - Musée Historique de Troyes et de la Champagne;CHAMPAGNE-ARDENNES;TROYES;2010;AUBE;01/02/2003;;;;;"1038702 ; 1038703"
5226902;Musée d'Art et d'Histoire;CHAMPAGNE-ARDENNES;LANGRES;2010;HAUTE-MARNE;01/02/2003;4386;3201;7587;;
5145405;Musée Hôtel le Vergeur;CHAMPAGNE-ARDENNES;REIMS;2010;MARNE;01/02/2003;7574;5990;13564;;
5145407;Musée de l'Ancien Collège des Jésuites/Planétarium;CHAMPAGNE-ARDENNES;REIMS;2010;MARNE;01/02/2003;2874;29098;31972;;
2B00901;Musée d'archéologie d'Aleria - Jérôme Carcopino;CORSE;ALERIA;2010;HAUTE-CORSE;01/02/2003;31484;27542;59026;;
2B03301;Musée d'Histoire de Bastia;CORSE;BASTIA;2010;HAUTE-CORSE;01/02/2003;10139;5630;15769;;
7024501;Ecomusée du Pays de la Cerise;FRANCHE-COMTE;FOUGEROLLES;2010;HAUTE-SAONE;01/02/2003;7073;680;7753;;
7027901;Musée Baron Martin;FRANCHE-COMTE;GRAY;2010;HAUTE-SAONE;01/02/2003;5807;4893;10700;;
7013901;Musée Départemental de la Montagne Albert Demard;FRANCHE-COMTE;LE HAUT-DU-THEM;2010;HAUTE-SAONE;01/02/2003;3748;2879;6627;;
7055001;Musée Georges Garret;FRANCHE-COMTE;VESOUL;2010;HAUTE-SAONE;01/02/2003;0;5357;5357;;
3930001;Musée d'Archéologie;FRANCHE-COMTE;LONS-LE-SAUNIER;2010;JURA;01/02/2003;;;;F;
3930002;Musée des Beaux-Arts;FRANCHE-COMTE;LONS-LE-SAUNIER;2010;JURA;01/02/2003;879;5149;6028;;
3933301;Musée du Jouet;FRANCHE-COMTE;MOIRANS-EN-MONTAGNE;2010;JURA;01/02/2003;16565;1567;18132;;
3936801;Viséum-Musée de la Lunette;FRANCHE-COMTE;MOREZ HAUTS DE BIENNE;2010;JURA;26/05/2002;11424;5053;16477;;
3943401;Musée Municipal de Poligny;FRANCHE-COMTE;POLIGNY;2010;JURA;01/02/2003;;;;F;
9000901;Musée Frédéric Japy;FRANCHE-COMTE;BEAUCOURT;2010;TERRITOIRE DE BELFORT;01/02/2003;1731;1352;3083;;
9001002;Donation Maurice Jardot;FRANCHE-COMTE;BELFORT;2010;TERRITOIRE DE BELFORT;01/02/2003;3500;0;3500;;
9730901;Musée des Cultures Guyanaises;GUYANE;CAYENNE;2010;GUYANE;01/02/2003;1405;7875;9280;;
9730101;Ecomusée Municipal d'Approuague-Kaw;GUYANE;REGINA;2010;GUYANE;01/02/2003;2414;3380;5794;;
9122301;Musée Intercommunal d'Etampes;ILE-DE-FRANCE;ETAMPES;2010;ESSONNE;01/02/2003;1563;12630;14193;;
9204801;Musée d'Art et d'Histoire;ILE-DE-FRANCE;MEUDON;2010;HAUTS DE SEINE;01/02/2003;;;;F;
9206401;Musée Municipal de Saint-Cloud;ILE-DE-FRANCE;SAINT-CLOUD;2010;HAUTS DE SEINE;01/02/2003;1240;18675;19915;;
9207201;Etablissement public Sèvres - Cité de la céramique;ILE-DE-FRANCE;SEVRES;2010;HAUTS DE SEINE;06/01/2002;22544;17531;40075;;
9207301;Musée René Sordes;ILE-DE-FRANCE;SURESNES;2010;HAUTS DE SEINE;01/02/2003;;;;F;
7510512;Galerie d’entomologie (Muséum national d'histoire naturelle);ILE-DE-FRANCE;PARIS;2010;PARIS;06/01/2002;;;;F;
7511701;Musée National Jean-Jacques Henner;ILE-DE-FRANCE;PARIS;2010;PARIS;06/01/2002;8729;4699;13428;;
7510603;Etablissement public du musée d'Orsay et de l'Orangerie - Musée Hébert;ILE-DE-FRANCE;PARIS;2010;PARIS;06/01/2002;;;;F;
7511801;Musée de Montmartre;ILE-DE-FRANCE;PARIS;2010;PARIS;01/02/2003;34928;2928;37856;;
7510608;Musée Zadkine;ILE-DE-FRANCE;PARIS;2010;PARIS;08/07/2004;15712;10984;26696;;
7511503;Mémorial du Maréchal Leclerc de Hauteclocque et de la Libération de Paris-musée Jean Moulin;ILE-DE-FRANCE;PARIS;2010;PARIS;08/07/2004;3379;12073;15452;;
7511202;Établissement Public de la Porte Dorée - Cité Nationale de l’Histoire de l’Immigration;ILE-DE-FRANCE;PARIS;2010;PARIS;16/11/2006;11174;97775;108949;;
7510301;Musée de la Chasse et de la Nature;ILE-DE-FRANCE;PARIS;2010;PARIS;01/02/2003;19954;19381;39335;;
7510303;Musée d'Art et d'Histoire du Judaïsme;ILE-DE-FRANCE;PARIS;2010;PARIS;01/02/2003;85361;41860;127221;;
7510402;Musée National d'Art Moderne (Centre National d'Art et de Culture Georges Pompidou);ILE-DE-FRANCE;PARIS;2010;PARIS;06/01/2002;3255080;0;3255080;;
7511401;Musée Lénine;ILE-DE-FRANCE;PARIS;2010;PARIS;01/02/2003;;;;F;
7713201;Maison Natale de Louis Braille;ILE-DE-FRANCE;COUPVRAY;2010;SEINE ET MARNE;01/02/2003;3288;1123;4411;;
7718602;Musée d'Art et d'Histoire Militaire;ILE-DE-FRANCE;FONTAINEBLEAU;2010;SEINE ET MARNE;01/02/2003;807;2027;2834;;
7724301;Musée Gatien Bonnet;ILE-DE-FRANCE;LAGNY-SUR-MARNE;2010;SEINE ET MARNE;01/02/2003;301;1538;1839;;
9301301;Musée de l'Air et de l'Espace;ILE-DE-FRANCE;LE BOURGET;2010;SEINE SAINT-DENIS;06/01/2002;164034;88973;253007;;
9306601;Musée d'Art et d'Histoire;ILE-DE-FRANCE;SAINT-DENIS;2010;SEINE SAINT-DENIS;01/02/2003;3865;28891;32756;;
9407901;Musée Emile Jean;ILE-DE-FRANCE;VILLIERS-SUR-MARNE;2010;VAL DE MARNE;01/02/2003;0;1500;1500;;
9531301;Musée d'Art et d'Histoire Louis Senlecq;ILE-DE-FRANCE;L'ISLE-ADAM;2010;VAL D'OISE;01/02/2003;2123;6951;9074;;
7817201;Musée de la Batellerie et des Voies Navigables;ILE-DE-FRANCE;CONFLANS-SAINTE-HONORINE;2010;YVELINES;01/02/2003;9888;1641;11529;;
7832201;Musée de la Toile de Jouy;ILE-DE-FRANCE;JOUY-EN-JOSAS;2010;YVELINES;01/02/2003;8315;1930;10245;;
7851702;Musée Rambolitrain;ILE-DE-FRANCE;RAMBOUILLET;2010;YVELINES;01/02/2003;14596;2016;16612;;
7855102;Musée Municipal;ILE-DE-FRANCE;SAINT-GERMAIN-EN-LAYE;2010;YVELINES;01/02/2003;;;;F;
3018901;Musée d'Histoire Naturelle et de Préhistoire;LANGUEDOC-ROUSSILLON;NIMES;2010;GARD;06/01/2002;0;65417;65417;;
3026901;Musée des Vallées Cévenoles;LANGUEDOC-ROUSSILLON;SAINT-JEAN DU GARD;2010;GARD;01/02/2003;8243;6467;14710;;
3403202;Musée du Biterrois;LANGUEDOC-ROUSSILLON;BEZIERS;2010;HERAULT;01/02/2003;4240;12038;16278;;
3414201;Musée Fleury;LANGUEDOC-ROUSSILLON;LODEVE;2010;HERAULT;01/02/2003;57961;11303;69264;;
3417203;Musée Fabre;LANGUEDOC-ROUSSILLON;MONTPELLIER;2010;HERAULT;06/01/2002;236996;54500;291496;;"3417203 ; 3417210"
3417206;Agropolis-Muséum;LANGUEDOC-ROUSSILLON;MONTPELLIER;2010;HERAULT;01/02/2003;;;;F;
6613603;Musée Hyacinthe Rigaud;LANGUEDOC-ROUSSILLON;PERPIGNAN;2010;PYRENEES ORIENTALES;01/02/2003;2587;5549;8136;;
6618101;Musée de Cerdagne;LANGUEDOC-ROUSSILLON;SAINTE-LEOCADIE;2010;PYRENEES ORIENTALES;01/02/2003;3100;969;4069;;
1927202;Musée de la Mémoire et des Industries Tullistes;LIMOUSIN;TULLE;2010;CORREZE;18/04/2008;0;2690;2690;;
1927501;Musée du Pays d'Ussel;LIMOUSIN;USSEL;2010;CORREZE;08/08/2002;0;4542;4542;;
2309601;Musée d'Art et d'Archéologie;LIMOUSIN;GUERET;2010;CREUSE;01/02/2003;4847;6170;11017;;
8704101;Musée René Baubérot;LIMOUSIN;CHATEAUPONSAC;2010;HAUTE VIENNE;01/02/2003;2959;520;3479;;
8708501;Musée de l'Evêché;LIMOUSIN;LIMOGES;2010;HAUTE VIENNE;18/07/2002;0;7216;7216;;
8712601;Musée Départemental d'Art Contemporain;LIMOUSIN;ROCHECHOUART;2010;HAUTE VIENNE;01/02/2003;6994;5532;12526;;
5430001;Musée du Château de Montaigu;LORRAINE;LANEUVEVILLE-DEVANT-NANCY;2010;MEURTHE ET MOSELLE;01/02/2003;;;;;"5427401 ; 5430001"
5439506;Musée des Beaux-Arts de Nancy;LORRAINE;NANCY;2010;MEURTHE ET MOSELLE;06/01/2002;41273;56755;98028;;
5763101;Jardin d'Hiver, Musée de La Faïence;LORRAINE;SARREGUEMINES;2010;MOSELLE;01/02/2003;4353;4595;8948;;
8816001;Musée Départemental d'Art Ancien et Contemporain;LORRAINE;EPINAL;2010;VOSGES;01/02/2003;3059;17842;20901;;
8841301;Musée Pierre Noël - Musée de la Vie dans les Hautes-Vosges;LORRAINE;SAINT-DIE-DES-VOSGES;2010;VOSGES;01/02/2003;4326;9769;14095;;
9722001;Ecomusée de la Martinique;MARTINIQUE;RIVIERE-PILOTE;2010;MARTINIQUE;01/02/2003;5137;3039;8176;;
0918101;Musée de la Préhistoire;MIDI-PYRENEES;LE MAS D'AZIL;2010;ARIEGE;01/02/2003;9548;541;10089;;
0921101;Musée d'Archéologie;MIDI-PYRENEES;MONTSEGUR;2010;ARIEGE;01/02/2003;0;24927;24927;;
1220202;Musée des Beaux-Arts Denys Puech;MIDI-PYRENEES;RODEZ;2010;AVEYRON;01/02/2003;1203;9136;10339;;
1225501;Musée du Charroi Rural et de l'Artisanat Traditionnel;MIDI-PYRENEES;SALMIECH;2010;AVEYRON;01/02/2003;500;1510;2010;;
3220801;Musée d'Archéologie;MIDI-PYRENEES;LECTOURE;2010;GERS;01/02/2003;1400;684;2084;;
3216001;Musée Campanaire;MIDI-PYRENEES;L'ISLE JOURDAIN;2010;GERS;01/02/2003;6057;3623;9680;;
3132401;Musée Municipal;MIDI-PYRENEES;MARTRES-TOLOSANE;2010;HAUTE-GARONNE;01/02/2003;940;5088;6028;;
3147201;Musée Archéologique Départemental;MIDI-PYRENEES;SAINT-BERTRAND-DE-COMMINGES;2010;HAUTE-GARONNE;01/02/2003;0;36504;36504;;
3156501;Le Musée - Arts et Figures des Pyrénées Centrales;MIDI-PYRENEES;SAINT-GAUDENS;2010;HAUTE-GARONNE;01/02/2003;0;5220;5220;;
3155503;Musée Paul Dupuy;MIDI-PYRENEES;TOULOUSE;2010;HAUTE-GARONNE;01/02/2003;3419;7689;11108;;
3155505;Musée Georges Labit;MIDI-PYRENEES;TOULOUSE;2010;HAUTE-GARONNE;01/02/2003;7057;14863;21920;;
3155504;Musée des Augustins;MIDI-PYRENEES;TOULOUSE;2010;HAUTE-GARONNE;06/01/2002;41956;67605;109561;;
4613801;Musée Murat;MIDI-PYRENEES;CŒUR DE CAUSSE;2010;LOT;01/02/2003;865;1;866;;
4629901;Musée Départemental de Cuzals;MIDI-PYRENEES;SAULIAC-SUR-CELE;2010;LOT;01/02/2003;6922;3468;10390;;
8106502;Musée Jean Jaurès;MIDI-PYRENEES;CASTRES;2010;TARN;06/01/2002;2935;10940;13875;;
8114001;Musée du Pays Vaurais;MIDI-PYRENEES;LAVAUR;2010;TARN;01/02/2003;495;7227;7722;;
8215501;Musée de Préhistoire;MIDI-PYRENEES;SAINT-ANTONIN-NOBLE-VAL;2010;TARN-ET-GARONNE;01/02/2003;579;0;579;;
5901401;Musée Théophile Jouglet;NORD-PAS-DE-CALAIS;ANZIN;2010;NORD;01/02/2003;;;;F;
5912201;Musée Municipal de Cambrai;NORD-PAS-DE-CALAIS;CAMBRAI;2010;NORD;01/02/2003;4106;13257;17363;;
5912202;Musée Diocésain d'Art Sacré;NORD-PAS-DE-CALAIS;CAMBRAI;2010;NORD;01/02/2003;;;;F;
5920501;Musée Municipal d'Escaudain;NORD-PAS-DE-CALAIS;ESCAUDAIN;2010;NORD;01/02/2003;0;368;368;;
5935002;Palais des Beaux-Arts de Lille;NORD-PAS-DE-CALAIS;LILLE;2010;NORD;06/01/2002;90674;115938;206612;;
5939201;Musée Henri Boez;NORD-PAS-DE-CALAIS;MAUBEUGE;2010;NORD;01/02/2003;;;;F;
5951201;Musée des Beaux-Arts;NORD-PAS-DE-CALAIS;ROUBAIX;2010;NORD;01/02/2003;117721;111109;228830;;
5960601;Musée des Beaux-Arts;NORD-PAS-DE-CALAIS;VALENCIENNES;2010;NORD;06/01/2002;14928;19917;34845;;
6276502;Musée Henri Dupuis;NORD-PAS-DE-CALAIS;SAINT-OMER;2010;PAS-DE-CALAIS;01/02/2003;;;;F;
6277301;Musée Jean-Charles Cazin;NORD-PAS-DE-CALAIS;SAMER;2010;PAS-DE-CALAIS;01/02/2003;0;602;602;;
1411804;Mémorial de Caen;BASSE-NORMANDIE;CAEN;2010;CALVADOS;01/02/2003;340000;50000;390000;;
1433301;Musée d'Ethnographie et d'Arts Populaires et Musée de la Marine;BASSE-NORMANDIE;HONFLEUR;2010;CALVADOS;01/02/2003;16485;988;17473;;
1458201;Château de Saint-Germain de Livet;BASSE-NORMANDIE;SAINT-GERMAIN DE LIVET;2010;CALVADOS;01/02/2003;8249;11516;19765;;
1465401;Musée des Techniques Fromagères;BASSE-NORMANDIE;SAINT-PIERRE-SUR-DIVES;2010;CALVADOS;01/02/2003;;;;F;
1469201;Musée de la Bataille de Tilly-Sur-Seulles 1944;BASSE-NORMANDIE;TILLY-SUR-SEULLES;2010;CALVADOS;01/02/2003;539;691;1230;;
1474701;Musée et Sites archéologiques de Vieux-la-Romaine;BASSE-NORMANDIE;VIEUX;2010;CALVADOS;01/02/2003;4523;14427;18950;;
1476201;Musée Municipal;BASSE-NORMANDIE;VIRE NORMANDIE;2010;CALVADOS;01/02/2003;1418;5175;6593;;
5002901;Musée de la Pomme et de la Poire;BASSE-NORMANDIE;BARENTON;2010;MANCHE;01/02/2003;525;2664;3189;;
5012901;Muséum Emmanuel Liais;BASSE-NORMANDIE;CHERBOURG-EN-COTENTIN;2010;MANCHE;01/02/2003;0;15312;15312;;
5021802;Musée du Vieux Granville;BASSE-NORMANDIE;GRANVILLE;2010;MANCHE;01/02/2003;5455;8381;13836;;
5050201;Musée des Beaux-Arts;BASSE-NORMANDIE;SAINT-LO;2010;MANCHE;01/02/2003;2181;6432;8613;;
5063901;Musée de la Poeslerie;BASSE-NORMANDIE;VILLEDIEU-LES-POELES-ROUFFIGNY;2010;MANCHE;01/02/2003;10211;895;11106;;
6100101;Musée des Beaux-Arts et de la Dentelle;BASSE-NORMANDIE;ALENCON;2010;ORNE;01/02/2003;8801;7413;16214;;
6116801;Musée Municipal - Musée du Jouet;BASSE-NORMANDIE;LA FERTE-MACE;2010;ORNE;01/02/2003;1285;0;1285;;
6121401;Musée Municipal d'Archéologie;BASSE-NORMANDIE;L'AIGLE;2010;ORNE;01/02/2003;;;;F;
2716501;Musée du Verre et de la Pierre;HAUTE-NORMANDIE;CONCHES-EN-OUCHE;2010;EURE;01/02/2003;1895;2683;4578;;
2746701;Musée Alfred Canel;HAUTE-NORMANDIE;PONT-AUDEMER;2010;EURE;01/02/2003;1221;3417;4638;;
7635104;Muséum d'Histoire Naturelle;HAUTE-NORMANDIE;LE HAVRE;2010;SEINE-MARITIME;01/02/2003;0;38065;38065;;
7649701;Musée Départemental Pierre Corneille;HAUTE-NORMANDIE;LE PETIT-COURONNE;2010;SEINE-MARITIME;01/02/2003;691;3648;4339;;
