osm_id,name,number,street,postal_code,city,country,country_code,lat,lon,website,email,phone,fax,tags,description,date_added,wikidata
28239624,,,,,,,,,,,,,,osm:museum;type:a classer,,2014-08-21T18:38:54Z,
28239625,,,,,,,,,,,,,,osm:museum;type:a classer,,2017-12-26T23:51:40Z,
28239626,,,,,,,,,,,,,,osm:museum;type:a classer,,2017-12-26T23:51:40Z,
28251353,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-10-26T19:55:40Z,
28284871,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-03-28T21:13:28Z,
29007448,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-02-19T21:07:02Z,
29007451,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-02-19T21:07:00Z,
29007458,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-02-19T21:06:54Z,
29007460,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-02-19T21:06:52Z,
51303672,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-10-07T07:33:46Z,
51303674,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-10-07T07:33:46Z,
60456022,,,,,,,,,,,,,,osm:museum;type:a classer,,2014-10-19T12:40:00Z,
68711136,Monument de Vercingétorix,,Allée Félix Kir,21150,Alise-Sainte-Reine,France,fr,47.5385548,4.4905825,,,,,osm:museum;type:a classer,,2018-07-16T12:25:41Z,Q3555769
117081598,Phare de la Jument,,C 3,29242,Lampaul,France,fr,48.4222263,-5.133903,,,,,osm:museum;type:a classer,,2021-02-11T20:22:43Z,Q1809044
130130111,,,,,,,,,,,,,,osm:museum;type:a classer,,2014-08-21T17:28:30Z,
130130122,,,,,,,,,,,,,,osm:museum;type:a classer,,2011-07-13T11:54:10Z,
204105723,Monument aux morts de Rauba-Capèu,,Espace Roger Pierre Seassal,06300,Nice,France,fr,43.6937162,7.281109,https://monumentsmorts.univ-lille3.fr/monument/4125/nice-autre/?elm=1,,,,osm:museum;type:a classer,,2020-08-04T22:52:39Z,Q3323294
205261944,,,,,,,,,,,,,,osm:museum;type:a classer,,2017-04-11T16:34:43Z,
206325488,Stèle commémorative,,Aire Gisclard,66210,Sauto,France,fr,42.5064148,2.1447872,,,,,osm:museum;type:a classer,,2018-05-02T22:25:27Z,Q1751300
213287738,,,,,,,,,,,,,,osm:museum;type:a classer,,2019-03-01T20:08:10Z,
220289385,Mouton-Duvernet,,Avenue du Général Leclerc,75014,Paris,France,fr,48.8312847,2.3298549,,,,,osm:museum;type:a classer,,2018-07-10T22:15:10Z,Q1406323
220289389,Raspail,,Boulevard Raspail,75014,Paris,France,fr,48.8389619,2.3307591,,,,,osm:museum;type:a classer,,2018-07-10T22:15:12Z,Q1578058
226382819,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-11-23T16:01:37Z,
226383833,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-11-23T16:01:37Z,
241775919,Monument à la gloire de la Résistance,,Allées Frédéric Mistral,,Toulouse,France,fr,43.5916583,1.4531228,,,,,osm:museum;type:a classer,,2018-11-25T23:41:11Z,Q59199406
243345025,,,,,,,,,,,,,,osm:museum;type:a classer,,2018-10-08T18:59:52Z,
243510679,Wagram,,Avenue de Villiers,75017,Paris,France,fr,48.884005,2.3037188,,,,,osm:museum;type:a classer,,2019-06-06T17:22:01Z,Q944564
243691578,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-01-27T14:13:01Z,
245410511,,,,,,,,,,,,,,osm:museum;type:a classer,,2016-06-04T10:03:42Z,
245453520,,,,,,,,,,,,,,osm:museum;type:a classer,,2015-10-14T20:30:16Z,
245453521,,,,,,,,,,,,,,osm:museum;type:a classer,,2015-10-14T20:30:16Z,
245453522,,,,,,,,,,,,,,osm:museum;type:a classer,,2015-10-14T20:30:16Z,
245453523,,,,,,,,,,,,,,osm:museum;type:a classer,,2015-10-14T20:30:16Z,
247081417,,,,,,,,,,,,,,osm:museum;type:a classer,,2020-01-03T08:30:34Z,
247416878,,,,,,,,,,,,,,osm:museum;type:a classer,,2020-04-25T21:06:16Z,
248903034,,28,Rue Saint-Georges,35000|35700|35200,Rennes,France,fr,48.1118041,-1.6761503,,,,,osm:museum;type:a classer,,2016-06-02T12:12:31Z,
249434910,Obélisque - Seuil de Naurouze,,Chemin des Légendes,11320,Montferrand,France,fr,43.3523294,1.8269694,,,,,osm:museum;type:a classer,,2019-08-29T16:20:16Z,Q22976272
249506572,Seuil de Naurouze - Partage des Eaux,,,11320,Montferrand,France,fr,43.3507632,1.8188771,,,,,osm:museum;type:a classer,,2021-02-11T09:33:13Z,Q3449857
251652824,Brasserie Lipp,151,Boulevard Saint-Germain,75006,Paris,France,fr,48.8537528,2.3324105,,,,,osm:museum;type:a classer,,2020-11-03T14:55:19Z,Q263359
251758260,Théâtre de l'Olympia,28,Boulevard des Capucines,75009,Paris,France,fr,48.8702443,2.3283595,https://www.olympiahall.com/,,+33 1 55 27 10 00,,osm:museum;type:a classer,,2019-03-08T06:51:08Z,Q915451
251851363,Musée Grévin,10,Boulevard Montmartre,75009,Paris,France,fr,48.8718365,2.3420974,https://www.grevin.com/,,+33 1 47 70 85 05,,osm:museum;type:a classer,,2019-03-08T06:57:14Z,Q1265070
252214032,Clown-Bar,,Rue Amelot,75011,Paris,France,fr,48.8636179,2.367141,http://www.clown-bar-paris.fr/,,+33143558735,,osm:museum;type:a classer,,2017-10-16T05:15:17Z,Q13518748
252328772,Calvaire de Plougastel,,Place du Calvaire,29470,Plougastel-Daoulas,France,fr,48.3739309,-4.3700781,,,,,osm:museum;type:a classer,,2020-07-18T21:11:54Z,Q2934486
252595467,,14,Place de la Bastille,75011,Paris,France,fr,48.8537246,2.3699621,,,,,osm:museum;type:a classer,,2020-11-05T02:59:57Z,
253062484,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-11-23T16:01:37Z,
253725882,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:09Z,
253726268,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:49Z,
253726269,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:49Z,
253726270,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:49Z,
253726271,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:50Z,
253726274,,,,,,,,,,,,,,osm:museum;type:a classer,,2013-01-08T13:14:26Z,
253726276,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:50Z,
253726277,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:50Z,
253726278,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:51Z,
253726279,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:51Z,
253726280,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:51Z,
253726281,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:51Z,
253726283,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:51Z,
253726289,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:51Z,
253726294,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:51Z,
253726299,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:52Z,
253726300,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:52Z,
253726301,,,,,,,,,,,,,,osm:museum;type:a classer,,2008-03-24T08:27:52Z,
254172488,Château de Jallanges,,Rue de la Mignonerie,37210,Vernou-sur-Brenne,France,fr,47.4448259,0.8296446,http://www.jallanges.com/,,,,osm:museum;type:a classer,,2017-01-08T12:25:05Z,Q15943898
254613522,,,,,,,,,,,,,,osm:museum;type:a classer,,2020-02-04T11:47:50Z,
255359392,Phare de Pen-Men,,Route du Grand Phare,56590,Groix,France,fr,47.6474101,-3.5093175,,,,,osm:museum;type:a classer,,2019-11-08T08:36:40Z,Q1262928
255456996,Château du Hohlandsbourg,,Kutschenweg,68920,Wintzenheim,France,fr,48.0599159,7.2691921,,,,,osm:museum;type:a classer,,2020-06-20T12:31:21Z,Q839242
256605097,,,,,,,,,,,,,,osm:museum;type:a classer,,2015-05-02T13:04:04Z,
257628954,Fontaine Saint-Michel,,Place Saint-Michel,75006,Paris,France,fr,48.8532883,2.3436369,,,,,osm:museum;type:a classer,,2018-06-14T10:32:57Z,Q22924604
258402437,,,,,,,,,,,,,,osm:museum;type:a classer,,2021-01-21T15:58:43Z,
258885375,Édicule Guimard,,Place des Abbesses,75018,Paris,France,fr,48.8844147,2.3386365,,,,,osm:museum;type:a classer,,2021-01-25T13:25:10Z,Q306256
260741484,,,,,,,,,,,,,,osm:museum;type:a classer,,2014-05-06T19:57:25Z,
262504852,Tumulus du Ruyk,,Route de Kerpenhir,56740,Locmariaquer,France,fr,47.5629334,-2.9384546,,,,,osm:museum;type:a classer,Tumulus avec dolmen du Mané-er-Hroëk,2020-12-05T11:05:22Z,Q1891971
262504903,Dolmen des Pierres Plates,,Route des Pierres Plattes,56740,Locmariaquer,France,fr,47.5567296,-2.9507052,,,,,osm:museum;type:a classer,,2020-03-01T08:19:35Z,Q1312059
262508207,Tumulus avec dolmen du Mané-Nélud,,Route d'Auray,56740,Kerouarc'h,France,fr,47.5738634,-2.9511411,,,,,osm:museum;type:a classer,,2019-11-12T12:27:14Z,Q1323726
264490283,Picpus,,Avenue de Saint-Mandé,75012,Paris,France,fr,48.8450751,2.40108,,,,,osm:museum;type:a classer,,2018-04-18T00:29:16Z,Q589686
264512252,Château d'Eau,,Boulevard de Strasbourg,75010,Paris,France,fr,48.8728919,2.3563063,,,,,osm:museum;type:a classer,,2018-04-04T12:18:56Z,Q1090753
264515098,Saint-Michel,,Place Saint-Michel,75006,Paris,France,fr,48.8533014,2.3435309,,,,,osm:museum;type:a classer,,2019-11-26T16:44:19Z,Q1598555
268724909,,,,,,,,,,,,,,osm:museum;type:a classer,,2016-05-24T10:51:10Z,
268724910,,,,,,,,,,,,,,osm:museum;type:a classer,,2016-05-24T10:51:10Z,
268944838,Statue du Général Jean Rapp,,Place Rapp,68000,Colmar,France,fr,48.0770127,7.354183,,,,,osm:museum;type:a classer,,2017-02-14T14:42:59Z,Q3497599
268944859,Statue d'Armand Joseph Bruat,,Allée Camille Levrel,68000,Colmar,France,fr,48.0755785,7.3527612,,,,,osm:museum;type:a classer,,2019-04-26T08:31:46Z,Q3497594
269479358,,,,,,,,,,,,,,osm:museum;type:a classer,,2020-11-17T19:17:11Z,
275049016,Phare de Nividic,,Route du Phare,29242,Lampaul,France,fr,48.445639,-5.1509064,,,,,osm:museum;type:a classer,,2019-12-01T22:58:03Z,Q406723
275556597,,12,Avenue du Château de la Malmaison,92500,Rueil-Malmaison,France,fr,48.8715289,2.1687339,,,,,osm:museum;type:a classer,,2013-10-18T16:12:28Z,
277369318,Monument aux Morts,,Allée de la Résistance,34700,Lodève,France,fr,43.7328199,3.3169772,,,,,osm:museum;type:a classer,,2019-08-19T16:34:06Z,Q3323292
278742221,Dolmen La Pierre Levée,,Rue du Dolmen,85470,Bretignolles-sur-Mer,France,fr,46.6117232,-1.8494104,,,,,osm:museum;type:a classer,,2017-05-29T20:13:18Z,Q17233183
279123407,Mairie de Pont-l'Abbé,,Rue Jean Jaurès,29120,Pont-l'Abbé,France,fr,47.8670227,-4.2221911,http://www.ville-pontlabbe.fr,,,,osm:museum;type:a classer,,2013-11-06T14:55:01Z,
279739100,,,,,,,,,,,,,,osm:museum;type:a classer,,2017-01-05T15:37:35Z,
279739101,,,,,,,,,,,,,,osm:museum;type:a classer,,2011-04-03T11:49:42Z,
279788244,Le Somail,,,11120,Saint-Nazaire-d'Aude,France,fr,43.2646858,2.9059652,,,,,osm:museum;type:a classer,,2019-08-29T16:10:40Z,Q986344
280771350,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-11-06T11:23:07Z,
281291253,Abbaye de Fontfroide,,Chemin de Fontfroide,11200,Narbonne,France,fr,43.1276292,2.8985864,,,,,osm:museum;type:a classer,,2019-08-29T15:39:37Z,Q334263
281501823,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-12-04T11:48:45Z,
281787679,,,,,,,,,,,,,,osm:museum;type:a classer,,2018-12-07T07:57:41Z,
282078480,Hôtel Fenwick,,Cours Xavier Arnozan,33000,Bordeaux,France,fr,44.8489132,-0.570998,,,,,osm:museum;type:a classer,,2017-01-17T15:22:20Z,Q22988379
282085302,,,,,,,,,,,,,,osm:museum;type:a classer,,2020-02-21T18:34:42Z,Q1187054
282933603,,,,,,,,,,,,,,osm:museum;type:a classer,,2017-02-02T09:20:10Z,
282959811,,,,,,,,,,,,,,osm:museum;type:a classer,,2017-11-09T21:00:20Z,
288883286,Abbaye de Beauport,,Chemin de l'Abbaye,22500,Paimpol,France,fr,48.7675523,-3.0190622,,,,,osm:museum;type:a classer,,2018-01-19T23:07:17Z,Q333837
289541574,Pont Transbordeur,,Place de la Paix,83500,La Seyne-sur-Mer,France,fr,43.1025993,5.8831363,,,,,osm:museum;type:a classer,,2019-07-08T20:51:16Z,Q2103646
289613077,Menhir des Droits de l'Homme,,Sentier Côtier,29710,Plozévet,France,fr,47.9632554,-4.4232917,,,,,osm:museum;type:a classer,,2018-09-24T22:43:54Z,Q22990981
290140208,,,,,,,,,,,,,,osm:museum;type:a classer,,2020-08-10T13:41:21Z,
290140214,,,,,,,,,,,,,,osm:museum;type:a classer,,2020-08-10T13:41:21Z,
290576819,Château de Meyrargues,,Rue du Roi René,13650,Meyrargues,France,fr,43.6342274,5.529892,,,,,osm:museum;type:a classer,,2021-01-10T19:09:00Z,Q22916316
291049809,,,,,,,,,,,,,,osm:museum;type:a classer,,2013-12-05T22:35:43Z,
292620120,Église Notre-Dame-de-la-Nativité,,Place de la Liberté,52150,Bourg-Sainte-Marie,France,fr,48.1798644,5.5576194,,,,,osm:museum;type:a classer,,2017-04-26T06:38:47Z,Q22985047
292683729,Croix,,Avenue de la Liberté,11300,La Digne-d'Aval,France,fr,43.0474158,2.1797573,,,,,osm:museum;type:a classer,,2018-05-02T22:25:27Z,Q3003339
292862742,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862743,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862745,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862746,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862747,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862748,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862749,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862750,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862751,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862752,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862753,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862754,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:43Z,
292862755,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:43Z,
292862756,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:43Z,
292862757,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:43Z,
292862758,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:43Z,
292862759,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:43Z,
292862761,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:43Z,
292862762,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862763,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862764,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862765,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862766,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862767,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862768,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862769,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862770,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862771,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862772,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862773,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862774,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862775,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862776,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:41Z,
292862777,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862778,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862779,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862780,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
292862781,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-12-20T11:55:42Z,
293871331,Menhir de Guihallon,,D 28,,Saint-Brieuc,France,fr,48.4768632,-2.4256695,,,,,osm:museum;type:a classer,,2018-05-12T17:05:00Z,Q22925015
296103932,Menhir de Lannoulouarn,,C 45,29830,Plouguin,France,fr,48.5513387,-4.5872923,,,,,osm:museum;type:a classer,,2019-09-09T14:52:18Z,Q15952747
296104843,Allée couverte de Pont-ar-Bleiz,,CR2,29830,Lampaul-Ploudalmézeau,France,fr,48.5692506,-4.6503341,,,,,osm:museum;type:a classer,,2017-06-27T10:01:28Z,Q22925909
296109580,Dolmen d'Argenton,,Hent Sant Gonvel,29840,Argenton,France,fr,48.5287845,-4.7597118,,,,,osm:museum;type:a classer,,2017-06-27T08:52:37Z,Q19721166
296140849,Allée couverte de l'Île Grande,,Chemin Kastell Vran,22560,Pleumeur-Bodou,France,fr,48.8030782,-3.5719587,,,,,osm:museum;type:a classer,,2019-04-07T15:58:20Z,Q2838881
296555099,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-02-22T16:28:07Z,
296555162,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-11-16T20:30:42Z,
296911109,Phare de l'Espiguette,,Voie Verte de l'Espiguette,30240,Le Grau-du-Roi,France,fr,43.4876805,4.1417581,,,,,osm:museum;type:a classer,Il faut souligner le caractère exceptionnellement homogène de cet ensemble construit entre 1865 et 1869 sous la direction de l'ingénieur Charles Lenthéric.,2020-07-06T14:52:21Z,Q1031071
297191531,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-02-13T00:39:14Z,
297922546,Château de Losse,,Allée Jean II de Losse,24290,Thonac,France,fr,45.0294544,1.1288308,http://www.chateaudelosse.com,,,,osm:museum;type:a classer,,2017-08-27T05:10:57Z,Q2242266
298254994,,,,,,,,,,,,,,osm:museum;type:a classer,,2012-06-07T12:05:40Z,
298254995,,,,,,,,,,,,,,osm:museum;type:a classer,,2009-11-16T20:38:43Z,
298984488,Allée Couverte de Prajou-Menhir,,Rue de l'Île Grande,22560,Penvern,France,fr,48.7949144,-3.5646974,,,,,osm:museum;type:a classer,,2019-04-07T15:58:20Z,Q1406333
300648211,Fontaine des Neuf Canons,,Rue Nazareth,13626,Aix-en-Provence,France,fr,43.5267155,5.4485976,,,,,osm:museum;type:a classer,,2021-01-14T08:32:31Z,Q2425225
300667943,Fontaine de l'Hôtel de ville,,Place de l'Hôtel de Ville,13626,Aix-en-Provence,France,fr,43.5298817,5.4479315,,,,,osm:museum;type:a classer,,2017-01-13T20:17:09Z,Q22999368
300687302,Fontaine des Augustins,,Place des Augustins,13627,Aix-en-Provence,France,fr,43.5270662,5.4463313,,,,,osm:museum;type:a classer,,2019-10-07T16:46:16Z,Q22999353
303994435,Fontaine,,Place des Quatre Dauphins,13626,Aix-en-Provence,France,fr,43.5255616,5.4502661,,,,,osm:museum;type:a classer,,2017-05-26T09:45:55Z,Q22999371
305120632,Château de Vauvenargues,,Rue René Nicol,13126,Vauvenargues,France,fr,43.5539219,5.6038441,,,,,osm:museum;type:a classer,,2017-05-26T19:52:51Z,Q2970932
305372901,Grue Titan grise,,Quai des Antilles,44276,Nantes,France,fr,47.199207,-1.5738989,,,,,osm:museum;type:a classer,,2018-10-11T09:59:48Z,Q3118168
308008445,Oppidum Saint-Blaise,,Voie Principale de la Ville Basse,13920,Saint-Mitre-les-Remparts,France,fr,43.462026,4.9827273,,,,,osm:museum;type:a classer,,2017-11-16T16:21:10Z,Q3354380
308137369,,,,,,,,,,,,,,osm:museum;type:a classer,,2017-09-10T03:50:26Z,Q22924978
308801630,,9,Rue François Arago,66000,Perpignan,France,fr,42.6965239,2.8927165,,,,,osm:museum;type:a classer,,2020-04-01T10:43:48Z,
309743389,Dolmen de Pen-Hap,,Kerbozec,56780,Île-aux-Moines,France,fr,47.5713427,-2.8578048,,,,,osm:museum;type:a classer,,2019-11-06T06:34:36Z,
309748867,Cromlech de Kergonan,,Rue du Dolmen,56780,Brouel,France,fr,47.5907772,-2.851469,,,,,osm:museum;type:a classer,,2020-11-25T10:19:06Z,Q22992006
