id,osm_id,name,city,country,country_code,status,year,stats,tags
2915501,,Ecomusée de l'Île d'Ouessant,OUESSANT,France,fr,open,2015,payant:6957;gratuit:1872;total:8829;mdf-date:01/02/2003,label:musee de france
2921701,,Musée de Pont-Aven,PONT-AVEN,France,fr,open,2015,payant:408;gratuit:5132;total:5540;mdf-date:01/02/2003,label:musee de france
5609001,,Ecomusée Industriel des Forges,INZINZAC-LOCHRIST,France,fr,open,2015,payant:1555;gratuit:1761;total:3316;mdf-date:01/02/2003,label:musee de france
5622801,,Musée de la Résistance Bretonne,SAINT-MARCEL - MALESTROIT,France,fr,open,2015,payant:12373;gratuit:1304;total:13677;mdf-date:01/02/2003,label:musee de france
1803301,,Musée Estève,BOURGES,France,fr,open,2015,payant:0;gratuit:15257;total:15257;mdf-date:01/02/2003,label:musee de france
1803306,,Musée des Meilleurs Ouvriers de France,BOURGES,France,fr,open,2015,payant:0;gratuit:18254;total:18254;mdf-date:01/02/2003,label:musee de france
1805701,,Musée Emile Chénon,CHATEAUMEILLANT,France,fr,open,2015,payant:1138;gratuit:1172;total:2310;mdf-date:01/02/2003,label:musee de france
2808801,,Musée des Beaux-Arts et d'Histoire Naturelle,CHATEAUDUN,France,fr,open,2015,payant:7592;gratuit:0;total:7592;mdf-date:01/02/2003,label:musee de france
2819601,,Musée Marcel Proust,ILLIERS-COMBRAY,France,fr,open,2015,payant:3923;gratuit:923;total:4846;mdf-date:01/02/2003,label:musee de france
3601801,,Musée Ornithologique (Ecomusée de la Brenne),LE BLANC,France,fr,open,2015,payant:1993;gratuit:2125;total:4118;mdf-date:01/02/2003,label:musee de france
3620001,,Musée Archéologique d'Argentomagus,SAINT-MARCEL,France,fr,open,2015,payant:6706;gratuit:5828;total:12534;mdf-date:01/02/2003,label:musee de france
3700302,,Musée de la poste,AMBOISE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
3707201,,"Le Carroi, Musée d’Arts et d’Histoire",CHINON,France,fr,open,2015,payant:1103;gratuit:1796;total:2899;mdf-date:01/02/2003,label:musee de france
4101805,,Muséum d'Histoire Naturelle,BLOIS,France,fr,open,2015,payant:5671;gratuit:6334;total:12005;mdf-date:01/02/2003,label:musee de france
4115801,,Atelier Musée Louis Leygue,NAVEIL,France,fr,open,2015,payant:0;gratuit:58;total:58;mdf-date:01/02/2003,label:musee de france
4500802,,Musée Municipal Théâtre Forain et Archéologique,ARTENAY,France,fr,open,2015,payant:7625;gratuit:2687;total:10312;mdf-date:01/02/2003,label:musee de france
4523401,,Musée des Sciences Naturelles,ORLEANS,France,fr,open,2015,payant:6558;gratuit:35687;total:42245;mdf-date:06/01/2002,label:musee de france
1006401,,Musée Napoléon Ier,BRIENNE-LE-CHATEAU,France,fr,open,2015,payant:3276;gratuit:1490;total:4766;mdf-date:01/02/2003,label:musee de france
1038701,,Muséum d'Histoire Naturelle,TROYES,France,fr,open,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
5235301,,Musée de la Coutellerie,NOGENT,France,fr,open,2015,payant:4321;gratuit:1458;total:5779;mdf-date:18/04/2002,label:musee de france
2A00401,,Musée Napoléonien,AJACCIO,France,fr,open,2015,payant:4518;gratuit:2107;total:6625;mdf-date:01/02/2003,label:musee de france
2A00402,,Musée de la Maison Bonaparte,AJACCIO,France,fr,open,2015,payant:46750;gratuit:23808;total:70558;mdf-date:06/01/2002,label:musee de france
2505604,,Musée Comtois,BESANCON,France,fr,open,2015,payant:50272;gratuit:0;total:50272;mdf-date:01/02/2003,label:musee de france
2505602,,Musée du Temps,BESANCON,France,fr,open,2015,payant:7272;gratuit:35433;total:42705;mdf-date:01/02/2003,label:musee de france
2541801,,Musée de Plein Air des Maisons Comtoises,NANCRAY,France,fr,open,2015,payant:28020;gratuit:15144;total:43164;mdf-date:01/02/2003,label:musee de france
2546201,,Musée de Pontarlier,PONTARLIER,France,fr,open,2015,payant:723;gratuit:5858;total:6581;mdf-date:01/02/2003,label:musee de france
3901301,,Musée Sarret de Grozon,ARBOIS,France,fr,open,2015,payant:461;gratuit:2268;total:2729;mdf-date:01/02/2003,label:musee de france
3943401,,Musée Municipal de Poligny,POLIGNY,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
9711201,,Ecomusée de Marie-Galante,GRAND-BOURG de MARIE-GALANTE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
9712001,,Musée Municipal Saint-John Perse,POINTE-A-PITRE,France,fr,open,2015,payant:2205;gratuit:1295;total:3500;mdf-date:12/12/2002,label:musee de france
9712003,,Musée l'Herminier,POINTE-A-PITRE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
9730101,,Ecomusée Municipal d'Approuague-Kaw,REGINA,France,fr,open,2015,payant:4190;gratuit:1139;total:5329;mdf-date:01/02/2003,label:musee de france
9106401,,Musée Français de la Photographie,BIEVRES,France,fr,open,2015,payant:1644;gratuit:6970;total:8614;mdf-date:01/02/2003,label:musee de france
9120001,,Musée du Château,DOURDAN,France,fr,open,2015,payant:9539;gratuit:8645;total:18184;mdf-date:01/02/2003,label:musee de france
9201202,,Musée-Jardin Paul Landowski,BOULOGNE-BILLANCOURT,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
9201201,,Musée des Années Trente,BOULOGNE-BILLANCOURT,France,fr,open,2015,payant:22734;gratuit:0;total:22734;mdf-date:01/02/2003,label:musee de france
9204802,,Musée - Atelier Rodin (Annexe du musée de Paris),MEUDON,France,fr,open,2015,payant:5769;gratuit:8622;total:14391;mdf-date:06/01/2002,label:musee de france
9205101,,Musée des Automates,NEUILLY-SUR-SEINE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
9207101,,Musée du Domaine Départemental de Sceaux,SCEAUX,France,fr,open,2015,payant:14678;gratuit:14260;total:28938;mdf-date:01/02/2003,label:musee de france
9207201,,Cité de la céramique - Sèvres & Limoges,SEVRES,France,fr,open,2015,payant:35402;gratuit:31923;total:67325;mdf-date:06/01/2002,label:musee de france
9207301,,MUS - Musée d'Histoire Urbaine et Sociale,SURESNES,France,fr,open,2015,payant:1510;gratuit:6495;total:8005;mdf-date:01/02/2003,label:musee de france
7510507,,Galerie de Botanique (Muséum National National d'Histoire Naturelle),PARIS,France,fr,open,2015,payant:3866;gratuit:5896;total:9762;mdf-date:06/01/2002,label:musee de france
7510517,,Musée de l'Assistance Publique - Hôpitaux de Paris,PARIS,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:02/10/2002,label:musee de france
7510701,,Musée de l'Armée,PARIS,France,fr,open,2015,payant:828467;gratuit:581724;total:1410191;mdf-date:06/01/2002,label:musee de france
7510307,,Musée Carnavalet-Histoire de Paris,PARIS,France,fr,open,2015,payant:83205;gratuit:236460;total:319665;mdf-date:08/07/2004,label:musee de france
7510706,,Musée National de la Légion d'Honneur et des Ordres de Chevalerie,PARIS,France,fr,open,2015,payant:0;gratuit:50111;total:50111;mdf-date:06/01/2002,label:musee de france
7510905,,Musée de la Vie Romantique,PARIS,France,fr,open,2015,payant:13826;gratuit:74522;total:88348;mdf-date:08/07/2004,label:musee de france
7511801,,Musée de Montmartre,PARIS,France,fr,open,2015,payant:90565;gratuit:0;total:90565;mdf-date:01/02/2003,label:musee de france
7510306,,"Musée Cognacq-Jay, Musée du XVIIIe siècle de la ville de Paris",PARIS,France,fr,open,2015,payant:44901;gratuit:21981;total:66882;mdf-date:08/07/2004,label:musee de france
7511201,,Etablissement public de la Porte Dorée - Aquarium Tropical,PARIS,France,fr,open,2015,payant:116583;gratuit:51782;total:168365;mdf-date:06/01/2002,label:musee de france
7510807,,"Musée Cernuschi, Musée des Arts de l'Asie de la ville de Paris",PARIS,France,fr,open,2015,payant:21531;gratuit:19969;total:41500;mdf-date:08/07/2004,label:musee de france
7510801,,Musée Nissim de Camondo (Les Arts Décoratifs),PARIS,France,fr,open,2015,payant:35095;gratuit:15283;total:50378;mdf-date:06/01/2002,label:musee de france
7510303,,Musée d'Art et d'Histoire du Judaïsme,PARIS,France,fr,open,2015,payant:55380;gratuit:35848;total:91228;mdf-date:01/02/2003,label:musee de france
7744501,,Ecomusée,SAVIGNY-LE-TEMPLE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
9304601,,Musée Municipal,LIVRY-GARGAN,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
9307001,,Musée Municipal,SAINT-OUEN,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
9408101,,"MAC VAL, Musée d'Art Contemporain du Val-de-Marne",VITRY SUR SEINE,France,fr,open,2015,payant:9066;gratuit:61240;total:70306;mdf-date:01/02/2003,label:musee de france
9501801,,Musée du Vieil Argenteuil,ARGENTEUIL,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
7835001,,Musée Promenade Marly/Louveciennes,LOUVECIENNES,France,fr,open,2015,payant:6769;gratuit:3389;total:10158;mdf-date:01/02/2003,label:musee de france
7857501,,Collections de la Fondation de Coubertin,SAINT-REMY-LES-CHEVREUSE,France,fr,open,2015,payant:1160;gratuit:572;total:1732;mdf-date:01/02/2003,label:musee de france
9741101,,Musée Départemental de la Réunion - Musée Léon Dierx,SAINT-DENIS,France,fr,open,2015,payant:3404;gratuit:15881;total:19285;mdf-date:01/02/2003,label:musee de france
1104901,,Eburomagus Musée Archéologique,BRAM,France,fr,open,2015,payant:931;gratuit:1245;total:2176;mdf-date:23/02/2012,label:musee de france
3018903,,Musée Archéologique,NIMES,France,fr,open,2015,payant:1835;gratuit:40235;total:42070;mdf-date:01/02/2003,label:musee de france
3018906,,Carré d'Art Musée d'Art Contemporain de Nîmes,NIMES,France,fr,open,2015,payant:12043;gratuit:28962;total:41005;mdf-date:01/02/2003,label:musee de france
3018905,,Musée des Beaux-Arts,NIMES,France,fr,open,2015,payant:1049;gratuit:12317;total:13366;mdf-date:01/02/2003,label:musee de france
3035101,,Musée Pierre de Luxembourg,VILLENEUVE-LES-AVIGNON,France,fr,open,2015,payant:2676;gratuit:3251;total:5927;mdf-date:01/02/2003,label:musee de france
3400301,,Musée Agathois,AGDE,France,fr,open,2015,payant:1495;gratuit:2510;total:4005;mdf-date:01/02/2003,label:musee de france
3403201,,Musée des Beaux-Arts de Béziers,BEZIERS,France,fr,open,2015,payant:5158;gratuit:11014;total:16172;mdf-date:01/02/2003,label:musee de france
3410801,,Musée Municipal,FRONTIGNAN-LA-PEYRADE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
3400302,,Musée de l'Ephèbe,LE CAP D'AGDE,France,fr,open,2015,payant:8982;gratuit:4575;total:13557;mdf-date:01/02/2003,label:musee de france
3414201,,Musée Fleury,LODEVE,France,fr,open,2015,payant:11658;gratuit:4968;total:16626;mdf-date:01/02/2003,label:musee de france
3430101,,Musée Paul Valéry,SETE,France,fr,open,2015,payant:59449;gratuit:15342;total:74791;mdf-date:01/02/2003,label:musee de france
6613603,,Musée Hyacinthe Rigaud,PERPIGNAN,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
1903101,,Musée Labenche d'Art et d'Histoire,BRIVE-LA-GAILLARDE,France,fr,open,2015,payant:1699;gratuit:46823;total:48522;mdf-date:15/08/2002,label:musee de france
1927202,,Musée de la Mémoire et des Industries Tullistes,TULLE,France,fr,open,2015,payant:0;gratuit:3277;total:3277;mdf-date:18/04/2008,label:musee de france
2300801,,Musée Départemental de la Tapisserie,AUBUSSON,France,fr,open,2015,payant:16161;gratuit:3407;total:19568;mdf-date:17/06/2002,label:musee de france
2309601,,Musée d'Art et d'Archéologie,GUERET,France,fr,open,2015,payant:3703;gratuit:4779;total:8482;mdf-date:01/02/2003,label:musee de france
6444504,,Musée Béarnais,PAU,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
5439506,,Musée des Beaux-Arts de Nancy,NANCY,France,fr,open,2015,payant:54028;gratuit:64504;total:118532;mdf-date:06/01/2002,label:musee de france
5452801,,Musée d'Art et d'Histoire de Toul,TOUL,France,fr,open,2015,payant:0;gratuit:5197;total:5197;mdf-date:01/02/2003,label:musee de france
5554501,,Musée de la Princerie,VERDUN,France,fr,open,2015,payant:1300;gratuit:3191;total:4491;mdf-date:01/02/2003,label:musee de france
5746303,,Centre Pompidou de Metz (collections nationales decentralisées),METZ,France,fr,open,2015,payant:198430;gratuit:132286;total:330716,label:musee de france
5763101,,"Jardin d'Hiver, Musée de La Faïence",SARREGUEMINES,France,fr,open,2015,payant:5316;gratuit:5108;total:10424;mdf-date:01/02/2003,label:musee de france
5771201,,Musée Départemental Georges de la Tour,VIC-SUR-SEILLE,France,fr,open,2015,payant:5451;gratuit:4530;total:9981;mdf-date:01/02/2003,label:musee de france
8816002,,Musée de l'Image,EPINAL,France,fr,open,2015,payant:21151;gratuit:3541;total:24692;mdf-date:01/02/2003,label:musee de france
8838302,,Musée Charles Friry,REMIREMONT,France,fr,open,2015,payant:489;gratuit:1983;total:2472;mdf-date:11/08/2002,label:musee de france
9720902,,Musée Régional d'Histoire et d'Ethnologie,FORT-DE-FRANCE,France,fr,open,2015,payant:2264;gratuit:2701;total:4965;mdf-date:01/02/2003,label:musee de france
0912201,,Musée Départemental de l'Ariège,FOIX,France,fr,open,2015,payant:76476;gratuit:7295;total:83771;mdf-date:01/02/2003,label:musee de france
1220202,,Musée des Beaux-Arts Denys Puech,RODEZ,France,fr,open,2015,payant:0;gratuit:12331;total:12331;mdf-date:01/02/2003,label:musee de france
1230001,,Musée Municipal Urbain Cabrol,VILLEFRANCHE-DE-ROUERGUE,France,fr,open,2015,payant:0;gratuit:5106;total:5106;mdf-date:01/02/2003,label:musee de france
3201301,,Musée des Jacobins,AUCH,France,fr,open,2015,payant:5466;gratuit:12777;total:18243;mdf-date:01/02/2003,label:musee de france
3132401,,Musée Municipal,MARTRES-TOLOSANE,France,fr,open,2015,payant:929;gratuit:2477;total:3406;mdf-date:01/02/2003,label:musee de france
3147201,,Musée Archéologique Départemental,SAINT-BERTRAND-DE-COMMINGES,France,fr,open,2015,payant:0;gratuit:58306;total:58306;mdf-date:01/02/2003,label:musee de france
3156501,,Le Musée - Arts et Figures des Pyrénées Centrales,SAINT-GAUDENS,France,fr,open,2015,payant:0;gratuit:4116;total:4116;mdf-date:01/02/2003,label:musee de france
3155507,,Musée des Transports et des Communications,TOULOUSE,France,fr,open,2015,payant:0;gratuit:222;total:222;mdf-date:01/02/2003,label:musee de france
3155501,,"Les Abattoirs, Musée d'Art Moderne et Contemporain",TOULOUSE,France,fr,open,2015,payant:58508;gratuit:95551;total:154059;mdf-date:01/02/2003,label:musee de france
4610201,,Musée d'Histoire de Figeac,FIGEAC,France,fr,open,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
4610202,,Musée Champollion - Les Ecriture du Monde,FIGEAC,France,fr,open,2015,payant:37887;gratuit:11558;total:49445;mdf-date:01/02/2003,label:musee de france
8111501,,Musée Départemental du Textile,LA-BASTIDE-ROUAIROUX,France,fr,open,2015,payant:2134;gratuit:4196;total:6330;mdf-date:01/02/2003,label:musee de france
8211202,,Musée des arts et traditions populaires,MOISSAC,France,fr,open,2015,payant:472;gratuit:2067;total:2539;mdf-date:01/02/2003,label:musee de france
8215501,,Musée de Préhistoire,SAINT-ANTONIN-NOBLE-VAL,France,fr,open,2015,payant:0;gratuit:2135;total:2135;mdf-date:01/02/2003,label:musee de france
5901401,,Musée Théophile Jouglet,ANZIN,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
5935004,,Musée de l'Hospice Comtesse,LILLE,France,fr,open,2015,payant:55390;gratuit:0;total:55390;mdf-date:01/02/2003,label:musee de france
5935003,,Musée d'Histoire Naturelle et de Géologie,LILLE,France,fr,open,2015,payant:109378;gratuit:0;total:109378;mdf-date:01/02/2003,label:musee de france
5959901,,MUba - Musée des Beaux-Arts Eugène Leroy de Tourcoing,TOURCOING,France,fr,open,2015,payant:13940;gratuit:12724;total:26664;mdf-date:01/02/2003,label:musee de france
6226801,,Musée de la Céramique,DESVRES,France,fr,open,2015,payant:7295;gratuit:2371;total:9666;mdf-date:01/02/2003,label:musee de france
6258801,,Musée d'Art et d'Histoire Roger Rodière,MONTREUIL-SUR-MER,France,fr,open,2015,payant:10974;gratuit:15826;total:26800;mdf-date:01/02/2003,label:musee de france
1404701,,Musée Baron Gérard,BAYEUX,France,fr,open,2015,payant:21565;gratuit:12331;total:33896;mdf-date:01/02/2003,label:musee de france
1405501,,Musée Langlois,BEAUMONT-EN-AUGE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
1411805,,Musée de la Société des Antiquaires,CAEN,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
1451201,,Musée du Château,PONTECOULANT,France,fr,open,2015,payant:3004;gratuit:1621;total:4625;mdf-date:01/02/2003,label:musee de france
1465401,,Musée des Techniques Fromagères,SAINT-PIERRE-SUR-DIVES,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
5012901,,Muséum Emmanuel Liais,CHERBOURG-EN-COTENTIN,France,fr,open,2015,payant:0;gratuit:13669;total:13669;mdf-date:01/02/2003,label:musee de france
5014701,,Musée Quesnel-Morinière,COUTANCES,France,fr,open,2015,payant:366;gratuit:6173;total:6539;mdf-date:01/02/2003,label:musee de france
5021802,,Musée d'Art et d'Histoire de Granville,GRANVILLE,France,fr,open,2015,payant:5182;gratuit:0;total:5182;mdf-date:01/02/2003,label:musee de france
5050201,,Musée des Beaux-Arts,SAINT-LO,France,fr,open,2015,payant:1484;gratuit:5947;total:7431;mdf-date:01/02/2003,label:musee de france
5061501,,Musée Régional du Cidre et du Calvados,VALOGNES,France,fr,open,2015,payant:3572;gratuit:1754;total:5326;mdf-date:01/02/2003,label:musee de france
6100101,,Musée des Beaux-Arts et de la Dentelle,ALENCON,France,fr,open,2015,payant:8663;gratuit:7171;total:15834;mdf-date:01/02/2003,label:musee de france
6116901,,Musée du Château de Flers,FLERS,France,fr,open,2015,payant:0;gratuit:3262;total:3262;mdf-date:11/11/2002,label:musee de france
6116801,,Musée Municipal - Musée du Jouet,LA FERTE-MACE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
6129301,,Musée du Percheron,MORTAGNE-AU-PERCHE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
2737501,,Musée Municipal,LOUVIERS,France,fr,open,2015,payant:0;gratuit:5967;total:5967;mdf-date:01/02/2003,label:musee de france
7635103,,Musée de l'Hôtel Dubocage de Bléville,LE HAVRE,France,fr,open,2015,payant:0;gratuit:11779;total:11779;mdf-date:01/02/2003,label:musee de france
7635104,,Muséum d'Histoire Naturelle,LE HAVRE,France,fr,open,2015,payant:0;gratuit:23206;total:23206;mdf-date:01/02/2003,label:musee de france
7638401,,"Juliobona, Musée Gallo-Romain de Lillebonne",LILLEBONNE,France,fr,closed,2015,payant:0;gratuit:0;total:;mdf-date:01/02/2003,label:musee de france
7645201,,Musée des Sapeurs-Pompiers de France,MONTVILLE,France,fr,open,2015,payant:5750;gratuit:4407;total:10157;mdf-date:01/02/2003,label:musee de france
7647301,,Ecomusée de la Basse-Seine,NOTRE-DAME-DE-BLIQUETUIT,France,fr,open,2015,payant:26229;gratuit:4201;total:30430;mdf-date:01/02/2003,label:musee de france
7647401,,Musée Industriel de la Corderie Vallois,NOTRE-DAME-DE-BONDEVILLE,France,fr,open,2015,payant:2502;gratuit:7461;total:9963;mdf-date:01/02/2003,label:musee de france
7654009,,Musée-Maison Natale Pierre Corneille,ROUEN,France,fr,open,2015,payant:0;gratuit:7092;total:7092;mdf-date:01/02/2003,label:musee de france
4417701,,Musée du Vignoble Nantais,LE PALLET,France,fr,open,2015,payant:3492;gratuit:5691;total:9183;mdf-date:01/02/2003,label:musee de france
4923401,,Musée Jules-Desbois,PARCAY-LES-PINS,France,fr,open,2015,payant:2246;gratuit:2035;total:4281;mdf-date:23/10/2002,label:musee de france
4935301,,Musée de l'Ardoise,TRELAZE,France,fr,open,2015,payant:11033;gratuit:0;total:11033;mdf-date:01/02/2003,label:musee de france
5300301,,Musée des Tisserands Mayennais,AMBRIERES-LES-VALLEES,France,fr,open,2015,payant:211;gratuit:14;total:225;mdf-date:01/02/2003,label:musee de france
5306201,,Musée d'Art et d'Archéologie Hôtel Fouquet,CHATEAU-GONTIER,France,fr,open,2015,payant:218;gratuit:1277;total:1495;mdf-date:01/02/2003,label:musee de france
5307701,,Musée Communal Robert Tatin,COSSE-LE-VIVIEN,France,fr,open,2015,payant:19554;gratuit:5054;total:24608;mdf-date:28/06/2002,label:musee de france
5313001,,Musée du Vieux Château,LAVAL,France,fr,open,2015,payant:8058;gratuit:18801;total:26859;mdf-date:01/02/2003,label:musee de france
7218199,,Musée Vert Véron-de-Forbonnais,LE MANS,France,fr,open,2015,payant:8738;gratuit:11330;total:20068;mdf-date:01/02/2003,label:musee de france
7218102,,Musée de la Reine Bérengère,LE MANS,France,fr,open,2015,payant:1615;gratuit:8667;total:10282;mdf-date:06/01/2002,label:musee de france
8519101,,Musée Municipal,LA ROCHE-SUR-YON,France,fr,open,2015,payant:0;gratuit:11455;total:11455;mdf-date:01/02/2003,label:musee de france
